,id1,name1,id2,name2,p1,p2
65,100581,John Mcenroe,100029,Rod Laver,0.555742621421814,0.44425737857818604
66,100581,John Mcenroe,104918,Andy Murray,0.19673508405685425,0.8032649159431458
67,100581,John Mcenroe,101404,Thomas Muster,0.8006277680397034,0.19937223196029663
68,100581,John Mcenroe,101222,Stefan Edberg,0.37218496203422546,0.6278150677680969
69,100581,John Mcenroe,100126,Stan Smith,0.5702377557754517,0.4297622740268707
70,100581,John Mcenroe,102021,Michael Chang,0.5697658061981201,0.4302341938018799
71,100581,John Mcenroe,100074,Arthur Ashe,0.3549703061580658,0.6450297236442566
72,100581,John Mcenroe,100016,Ken Rosewall,0.5576520562171936,0.442347913980484
73,100581,John Mcenroe,101062,Mats Wilander,0.555400550365448,0.4445994198322296
74,104745,Rafael Nadal,104925,Novak Djokovic,0.6130712032318115,0.3869287371635437
75,104745,Rafael Nadal,101948,Pete Sampras,0.6103507280349731,0.38964927196502686
76,104745,Rafael Nadal,100437,Bjorn Borg,0.9999520778656006,4.79650407214649e-05
77,104745,Rafael Nadal,100282,Guillermo Vilas,0.9769724607467651,0.023027587682008743
78,104745,Rafael Nadal,101736,Andre Agassi,0.6555126905441284,0.34448733925819397
79,104745,Rafael Nadal,100119,Ilie Nastase,0.994590163230896,0.0054098088294267654
80,104745,Rafael Nadal,101414,Boris Becker,0.7271701097488403,0.27282994985580444
81,104745,Rafael Nadal,100029,Rod Laver,0.8991819024085999,0.10081813484430313
82,104745,Rafael Nadal,104918,Andy Murray,0.43106839060783386,0.5689315795898438
83,104745,Rafael Nadal,101404,Thomas Muster,0.9999109506607056,8.90559604158625e-05
84,104745,Rafael Nadal,101222,Stefan Edberg,0.6037392020225525,0.3962607681751251
85,104745,Rafael Nadal,100126,Stan Smith,0.9214659929275513,0.07853399217128754
86,104745,Rafael Nadal,102021,Michael Chang,0.9011518359184265,0.09884817153215408
87,104745,Rafael Nadal,100074,Arthur Ashe,0.6017720103263855,0.3982279896736145
88,104745,Rafael Nadal,100016,Ken Rosewall,0.8915018439292908,0.10849819332361221
89,104745,Rafael Nadal,101062,Mats Wilander,0.880632758140564,0.11936728656291962
90,104925,Novak Djokovic,101948,Pete Sampras,0.4813225567340851,0.5186774134635925
91,104925,Novak Djokovic,100437,Bjorn Borg,0.9997281432151794,0.00027179415337741375
92,104925,Novak Djokovic,100282,Guillermo Vilas,0.8350865244865417,0.16491343080997467
93,104925,Novak Djokovic,101736,Andre Agassi,0.5170757174491882,0.48292428255081177
94,104925,Novak Djokovic,100119,Ilie Nastase,0.963340163230896,0.036659885197877884
95,104925,Novak Djokovic,101414,Boris Becker,0.5249436497688293,0.47505640983581543
96,104925,Novak Djokovic,100029,Rod Laver,0.5551026463508606,0.4448973536491394
97,104925,Novak Djokovic,104918,Andy Murray,0.334343820810318,0.6656562089920044
98,104925,Novak Djokovic,101404,Thomas Muster,0.9994953870773315,0.000504540279507637
99,104925,Novak Djokovic,101222,Stefan Edberg,0.464973121881485,0.5350268483161926
100,104925,Novak Djokovic,100126,Stan Smith,0.5988468527793884,0.4011531174182892
101,104925,Novak Djokovic,102021,Michael Chang,0.5646322965621948,0.4353677034378052
102,104925,Novak Djokovic,100074,Arthur Ashe,0.46321672201156616,0.5367833375930786
103,104925,Novak Djokovic,100016,Ken Rosewall,0.5554561614990234,0.4445437788963318
104,104925,Novak Djokovic,101062,Mats Wilander,0.5527689456939697,0.44723108410835266
105,101948,Pete Sampras,100437,Bjorn Borg,0.9997528195381165,0.0002472043561283499
106,101948,Pete Sampras,100282,Guillermo Vilas,0.8517958521842957,0.14820419251918793
107,101948,Pete Sampras,101736,Andre Agassi,0.5147223472595215,0.4852777123451233
108,101948,Pete Sampras,100119,Ilie Nastase,0.9675595760345459,0.03244040161371231
109,101948,Pete Sampras,101414,Boris Becker,0.5225931406021118,0.477406769990921
110,101948,Pete Sampras,100029,Rod Laver,0.5522587895393372,0.44774118065834045
111,101948,Pete Sampras,104918,Andy Murray,0.3361286520957947,0.6638713479042053
112,101948,Pete Sampras,101404,Thomas Muster,0.999541163444519,0.0004589013406075537
113,101948,Pete Sampras,101222,Stefan Edberg,0.46443384885787964,0.5355660915374756
114,101948,Pete Sampras,100126,Stan Smith,0.6163290143013,0.38367101550102234
115,101948,Pete Sampras,102021,Michael Chang,0.5659400820732117,0.4340599775314331
116,101948,Pete Sampras,100074,Arthur Ashe,0.4626776874065399,0.5373222827911377
117,101948,Pete Sampras,100016,Ken Rosewall,0.5526120066642761,0.44738805294036865
118,101948,Pete Sampras,101062,Mats Wilander,0.5499569177627563,0.4500431716442108
119,100437,Bjorn Borg,100282,Guillermo Vilas,0.7736189365386963,0.22638103365898132
120,100437,Bjorn Borg,101736,Andre Agassi,0.19396761059761047,0.8060324192047119
121,100437,Bjorn Borg,100119,Ilie Nastase,0.818193793296814,0.18180620670318604
122,100437,Bjorn Borg,101414,Boris Becker,0.5634191632270813,0.4365808963775635
123,100437,Bjorn Borg,100029,Rod Laver,0.7165558934211731,0.2834441661834717
124,100437,Bjorn Borg,104918,Andy Murray,0.01860986277461052,0.9813901782035828
125,100437,Bjorn Borg,101404,Thomas Muster,0.9047932624816895,0.09520668536424637
126,100437,Bjorn Borg,101222,Stefan Edberg,0.04388520494103432,0.9561148285865784
127,100437,Bjorn Borg,100126,Stan Smith,0.7346444129943848,0.26535552740097046
128,100437,Bjorn Borg,102021,Michael Chang,0.7279876470565796,0.2720123827457428
129,100437,Bjorn Borg,100074,Arthur Ashe,0.04086705297231674,0.9591329097747803
130,100437,Bjorn Borg,100016,Ken Rosewall,0.7181256413459778,0.2818743884563446
131,100437,Bjorn Borg,101062,Mats Wilander,0.716273844242096,0.28372615575790405
132,100282,Guillermo Vilas,101736,Andre Agassi,0.5118545889854431,0.4881454408168793
133,100282,Guillermo Vilas,100119,Ilie Nastase,0.6692826747894287,0.33071741461753845
134,100282,Guillermo Vilas,101414,Boris Becker,0.5396762490272522,0.4603237211704254
135,100282,Guillermo Vilas,100029,Rod Laver,0.5871636867523193,0.41283631324768066
136,100282,Guillermo Vilas,104918,Andy Murray,0.13206225633621216,0.8679377436637878
137,100282,Guillermo Vilas,101404,Thomas Muster,0.7978693842887878,0.20213064551353455
138,100282,Guillermo Vilas,101222,Stefan Edberg,0.2691628038883209,0.7308372259140015
139,100282,Guillermo Vilas,100126,Stan Smith,0.6090037226676941,0.3909962773323059
140,100282,Guillermo Vilas,102021,Michael Chang,0.6009068489074707,0.3990931212902069
141,100282,Guillermo Vilas,100074,Arthur Ashe,0.2547794282436371,0.7452205419540405
142,100282,Guillermo Vilas,100016,Ken Rosewall,0.5890376567840576,0.41096240282058716
143,100282,Guillermo Vilas,101062,Mats Wilander,0.5868276357650757,0.4131723642349243
144,101736,Andre Agassi,100119,Ilie Nastase,0.6722829341888428,0.32771703600883484
145,101736,Andre Agassi,101414,Boris Becker,0.5073786973953247,0.4926213324069977
146,101736,Andre Agassi,100029,Rod Laver,0.5515183806419373,0.44848155975341797
147,101736,Andre Agassi,104918,Andy Murray,0.3020265996456146,0.6979734897613525
148,101736,Andre Agassi,101404,Thomas Muster,0.9915757775306702,0.008424234576523304
149,101736,Andre Agassi,101222,Stefan Edberg,0.4461967647075653,0.5538032650947571
150,101736,Andre Agassi,100126,Stan Smith,0.5693578124046326,0.43064218759536743
151,101736,Andre Agassi,102021,Michael Chang,0.5610640645027161,0.43893590569496155
152,101736,Andre Agassi,100074,Arthur Ashe,0.44440925121307373,0.555590808391571
153,101736,Andre Agassi,100016,Ken Rosewall,0.5518718957901001,0.4481281638145447
154,101736,Andre Agassi,101062,Mats Wilander,0.5491806864738464,0.4508192539215088
155,100119,Ilie Nastase,101414,Boris Becker,0.5727781057357788,0.4272219240665436
156,100119,Ilie Nastase,100029,Rod Laver,0.6192610263824463,0.3807389438152313
157,100119,Ilie Nastase,104918,Andy Murray,0.08496106415987015,0.9150390028953552
158,100119,Ilie Nastase,101404,Thomas Muster,0.795682430267334,0.20431756973266602
159,100119,Ilie Nastase,101222,Stefan Edberg,0.18350102007389069,0.8164989948272705
160,100119,Ilie Nastase,100126,Stan Smith,0.6404430866241455,0.3595568835735321
161,100119,Ilie Nastase,102021,Michael Chang,0.6326037645339966,0.3673962354660034
162,100119,Ilie Nastase,100074,Arthur Ashe,0.17261388897895813,0.8273861408233643
163,100119,Ilie Nastase,100016,Ken Rosewall,0.6210829615592957,0.37891703844070435
164,100119,Ilie Nastase,101062,Mats Wilander,0.6189340353012085,0.3810659646987915
165,101414,Boris Becker,100029,Rod Laver,0.5511979460716248,0.44880208373069763
166,101414,Boris Becker,104918,Andy Murray,0.2799425721168518,0.7200573682785034
167,101414,Boris Becker,101404,Thomas Muster,0.7998452186584473,0.20015476644039154
168,101414,Boris Becker,101222,Stefan Edberg,0.4522712826728821,0.5477287173271179
169,101414,Boris Becker,100126,Stan Smith,0.5690398812294006,0.43096020817756653
170,101414,Boris Becker,102021,Michael Chang,0.5607457160949707,0.4392543137073517
171,101414,Boris Becker,100074,Arthur Ashe,0.445956289768219,0.554043710231781
172,101414,Boris Becker,100016,Ken Rosewall,0.5515521168708801,0.4484478831291199
173,101414,Boris Becker,101062,Mats Wilander,0.5488600730895996,0.451139897108078
174,100029,Rod Laver,104918,Andy Murray,0.20781844854354858,0.7921814918518066
175,100029,Rod Laver,101404,Thomas Muster,0.8000949025154114,0.19990511238574982
176,100029,Rod Laver,101222,Stefan Edberg,0.3883732855319977,0.6116268038749695
177,100029,Rod Laver,100126,Stan Smith,0.5694218873977661,0.4305780827999115
178,100029,Rod Laver,102021,Michael Chang,0.5611289739608765,0.43887099623680115
179,100029,Rod Laver,100074,Arthur Ashe,0.37085193395614624,0.6291480660438538
180,100029,Rod Laver,100016,Ken Rosewall,0.5527526140213013,0.44724738597869873
181,100029,Rod Laver,101062,Mats Wilander,0.5504958033561707,0.44950422644615173
182,104918,Andy Murray,101404,Thomas Muster,0.9999191761016846,8.08407276053913e-05
183,104918,Andy Murray,101222,Stefan Edberg,0.63483726978302,0.36516273021698
184,104918,Andy Murray,100126,Stan Smith,0.9283527135848999,0.0716472864151001
185,104918,Andy Murray,102021,Michael Chang,0.9096451997756958,0.09035476297140121
186,104918,Andy Murray,100074,Arthur Ashe,0.6329305768013,0.36706942319869995
187,104918,Andy Murray,100016,Ken Rosewall,0.9007331728935242,0.09926683455705643
188,104918,Andy Murray,101062,Mats Wilander,0.89067542552948,0.10932465642690659
189,101404,Thomas Muster,101222,Stefan Edberg,0.05332391336560249,0.9466761350631714
190,101404,Thomas Muster,100126,Stan Smith,0.7222538590431213,0.27774614095687866
191,101404,Thomas Muster,102021,Michael Chang,0.7154066562652588,0.2845933437347412
192,101404,Thomas Muster,100074,Arthur Ashe,0.04969014227390289,0.9503099322319031
193,101404,Thomas Muster,100016,Ken Rosewall,0.7052743434906006,0.2947256863117218
194,101404,Thomas Muster,101062,Mats Wilander,0.703372597694397,0.296627402305603
195,101222,Stefan Edberg,100126,Stan Smith,0.6783766150474548,0.3216233551502228
196,101222,Stefan Edberg,102021,Michael Chang,0.6312609910964966,0.3687390089035034
197,101222,Stefan Edberg,100074,Arthur Ashe,0.4813827872276306,0.5186171531677246
198,101222,Stefan Edberg,100016,Ken Rosewall,0.605470597743988,0.39452940225601196
199,101222,Stefan Edberg,101062,Mats Wilander,0.586789608001709,0.413210391998291
200,100126,Stan Smith,102021,Michael Chang,0.5681263208389282,0.431873619556427
201,100126,Stan Smith,100074,Arthur Ashe,0.3563370108604431,0.6436630487442017
202,100126,Stan Smith,100016,Ken Rosewall,0.5560023188591003,0.44399771094322205
203,100126,Stan Smith,101062,Mats Wilander,0.5537487268447876,0.4462512731552124
204,102021,Michael Chang,100074,Arthur Ashe,0.3684345781803131,0.6315654516220093
205,102021,Michael Chang,100016,Ken Rosewall,0.5520923137664795,0.4479077160358429
206,102021,Michael Chang,101062,Mats Wilander,0.549834668636322,0.45016536116600037
207,100074,Arthur Ashe,100016,Ken Rosewall,0.630020022392273,0.3699799180030823
208,100074,Arthur Ashe,101062,Mats Wilander,0.6117558479309082,0.388244092464447
209,100016,Ken Rosewall,101062,Mats Wilander,0.5479754209518433,0.45202454924583435
